"Mix_ProductID","Mix_ProductName","Mix_ProductDescription","Mix_ProductFunctionDes","Mix_skillLv","Mix_LiveSkllID","Mix_LiveSkllLV","Mix_ProductType","Mix_Quality","Mix_Materials01_Switch","Mix_Materials01","Mix_NumOfMaterials01","Mix_Materials02_Switch","Mix_Materials02","Mix_NumOfMaterials02","Mix_Materials03_Switch","Mix_Materials03","Mix_NumOfMaterials03","Mix_Materials04_Switch","Mix_Materials04","Mix_NumOfMaterials04","Mix_Materials05_Switch","Mix_Materials05","Mix_NumOfMaterials05","Mix_Materials06_Switch","Mix_Materials06","Mix_NumOfMaterials06","Mix_Materials07_Switch","Mix_Materials07","Mix_NumOfMaterials07","Mix_Materials08_Switch","Mix_Materials08","Mix_NumOfMaterials08","Mix_Output01","Mix_Output01_Number","Mix_Output02","Mix_Output02_Number","Mix_Output03","Mix_Output03_Number","Mix_Output04","Mix_Output04_Number","Mix_Output05","Mix_Output05_Number","Mix_Output06_EpicWeapon01","Mix_Output06_Number","Mix_Output07_EpicWeapon02","Mix_Output07_Number","Mix_Addon01","Mix_Addon02","Mix_Addon03","Mix_Addon04","Mix_Addon05","Mix_Addon06","Mix_Addon07","Mix_Addon08","Mix_Addon09","Mix_Addon10","Mix_Addon_Base","Mix_ConsumeTime","Mix_LUA","Mix_ConsumeType01","Mix_ConsumeAmount01","Mix_ConsumeType02","Mix_ConsumeAmount02","Mix_ConsumeType03","Mix_ConsumeAmount03","Mix_ConsumeType04","Mix_ConsumeAmount04"
"13","兽鬼珐琅面(140级男)","上古神魔所戴，虽经几千年，面具独角四周仍散发着神奇的魔力。","装备后增加防御等人物属性。","140","0","0","110","0","1","60088","1","1","20759","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90197","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","140000","0","0","0","0","0","0"
"14","紫金磐龙冠(150级男)","火神遗留之物。冠上用金雕琢为吉龙盘云，四周散发着神奇的力量。需要有一定修为之人方","装备后增加防御等人物属性。","150","0","0","110","0","1","60089","1","1","20760","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90198","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","150000","0","0","0","0","0","0"
"15","凤翅金翎(90级女)","以凤翅和凤翎编织而成的金丝头环，有极强防御的作用","装备后增加防御等人物属性。","90","0","0","110","0","1","60099","1","1","20754","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90199","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","90000","0","0","0","0","0","0"
"16","寒雉霜蚕(100级女)","由寒玉以及蚕丝编制而成，相传为七仙女常戴之物。","装备后增加防御等人物属性。","100","0","0","110","0","1","60100","1","1","20755","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90200","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","10000","0","0","0","0","0","0"
"17","曜月嵌星(110级女)","瑶池圣母所戴之物。冠上镶有七星宝珠环绕在月光石周围形成七星曜月的图案。","装备后增加防御等人物属性。","110","0","0","110","0","1","60101","1","1","20756","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90201","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","110000","0","0","0","0","0","0"
"18","郁金流苏簪(120级女)","晶晶姑娘佩戴的发髻。白色玉石与金丝编织而成。","装备后增加防御等人物属性。","120","0","0","110","0","1","60102","1","1","20757","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90202","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","120000","0","0","0","0","0","0"
"19","玉翼附蝉翎(130级女)","嫦娥仙女佩戴过的帽冠。将月宫中玉石经千年雕琢而成，羽翼薄如蝉翼。","装备后增加防御等人物属性。","130","0","0","110","0","1","60103","1","1","20758","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90203","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","130000","0","0","0","0","0","0"
"20","鸾羽九凤冠(140级女)","九只五彩凤凰的羽翼与金丝编织而成的冠帽。","装备后增加防御等人物属性。","140","0","0","110","0","1","60104","1","1","20759","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90204","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","140000","0","0","0","0","0","0"
"21","金珰紫焰冠(150级女)","水神遗留之物。上古神兽凤凰羽翼制成的帽冠，四周散发着神奇的力量。需要有一定修为之人方能佩戴。","装备后增加防御等人物属性。","150","0","0","110","0","1","60105","1","1","20760","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90205","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","150000","0","0","0","0","0","0"
"22","神谕披风(90级男)","受到神谕祝福的银色披风，带有灵动之气","装备后增加防御等人物属性。","90","0","0","111","0","1","60309","1","1","20754","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90206","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","90000","0","0","0","0","0","0"
"23","珊瑚玉衣(100级男)","相传为龙王所用铠甲，穿上后能获得仙界的庇护。","装备后增加防御等人物属性。","100","0","0","111","0","1","60318","1","1","20755","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90207","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","100000","0","0","0","0","0","0"
"24","金蚕披风(110级男)","由千年玉桑上的金蚕吐丝为材料缝制而成的衣甲，有极强的韧性。","装备后增加防御等人物属性。","110","0","0","111","0","1","60311","1","1","20756","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90208","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","110000","0","0","0","0","0","0"
"25","乾坤护心甲(120级男)","为道教流传的宝物，内有八卦乾坤玄机，能抵御极强的伤害。","装备后增加防御等人物属性。","120","0","0","111","0","1","60312","1","1","20757","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90209","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","120000","0","0","0","0","0","0"
"26","蝉翼金丝甲(130级男)","月宫桂树上的灵蝉身上的蝉翼辅以金丝编织而成的铠甲。绝非寻常仙家之物。","装备后增加防御等人物属性。","130","0","0","111","0","1","60313","1","1","20758","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90210","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","130000","0","0","0","0","0","0"
"27","金丝鱼鳞甲(140级男)","水神遗留之物。时隔千年，依然充满着灵气。","装备后增加防御等人物属性。","140","0","0","111","0","1","60314","1","1","20759","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90211","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","140000","0","0","0","0","0","0"
"28","紫金磐龙甲(150级男)","相传为黄帝的遗物。紫金磐龙，四周散发着神奇的力量。","装备后增加防御等人物属性。","150","0","0","111","0","1","60315","1","1","20760","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90212","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","150000","0","0","0","0","0","0"
"29","飞天羽衣(90级女)","相传以玉女飞天时所着衣装，受到天地精华的凝炼","装备后增加防御等人物属性。","90","0","0","111","0","1","60067","1","1","20754","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90213","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","90000","0","0","0","0","0","0"
"30","穰花翠裙(100级女)","翠玉宝珠装饰而成的镶花裙，为王母娘娘赏赐之物。","装备后增加防御等人物属性。","100","0","0","111","0","1","60068","1","1","20755","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90214","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","100000","0","0","0","0","0","0"
"31","金蚕丝裙(110级女)","由千年玉桑上的金蚕吐丝为材料缝制而成的衣甲，有极强的韧性。","装备后增加防御等人物属性。","110","0","0","111","0","1","60069","1","1","20756","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90215","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","110000","0","0","0","0","0","0"
"32","紫香金乌裙(120级女)","汲取三界花魂而制成的裙子，穿上此裙香飘千里。","装备后增加防御等人物属性。","120","0","0","111","0","1","60070","1","1","20757","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90216","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","120000","0","0","0","0","0","0"
"33","碧霞彩云衣(130级女)","收集了天界的碧霞五彩祥云编织而成的彩云衣，相传七仙女下凡时就是穿的这件。","装备后增加防御等人物属性。","130","0","0","111","0","1","60071","1","1","20758","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90217","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","130000","0","0","0","0","0","0"
"34","金丝蝉翼衫(140级女)","月宫桂树上的灵蝉身上的蝉翼，并取自瑶池的金丝，经仙界仙女七七四十九天编织而成的软甲。","装备后增加防御等人物属性。","140","0","0","111","0","1","60072","1","1","20759","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90218","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","140000","0","0","0","0","0","0"
"35","五彩凤翅衣(150级女)","相传女娲娘娘所穿。穿上此衣能得到上古神灵的庇佑。","装备后增加防御等人物属性。","150","0","0","111","0","1","60073","1","1","20760","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90219","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","150000","0","0","0","0","0","0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
