"Mix_ProductID","Mix_ProductName","Mix_ProductDescription","Mix_ProductFunctionDes","Mix_skillLv","Mix_LiveSkllID","Mix_LiveSkllLV","Mix_ProductType","Mix_Quality","Mix_Materials01_Switch","Mix_Materials01","Mix_NumOfMaterials01","Mix_Materials02_Switch","Mix_Materials02","Mix_NumOfMaterials02","Mix_Materials03_Switch","Mix_Materials03","Mix_NumOfMaterials03","Mix_Materials04_Switch","Mix_Materials04","Mix_NumOfMaterials04","Mix_Materials05_Switch","Mix_Materials05","Mix_NumOfMaterials05","Mix_Materials06_Switch","Mix_Materials06","Mix_NumOfMaterials06","Mix_Materials07_Switch","Mix_Materials07","Mix_NumOfMaterials07","Mix_Materials08_Switch","Mix_Materials08","Mix_NumOfMaterials08","Mix_Output01","Mix_Output01_Number","Mix_Output02","Mix_Output02_Number","Mix_Output03","Mix_Output03_Number","Mix_Output04","Mix_Output04_Number","Mix_Output05","Mix_Output05_Number","Mix_Output06_EpicWeapon01","Mix_Output06_Number","Mix_Outpit07_EpicWeapon02","Mix_Output07_Number","Mix_Addon01","Mix_Addon02","Mix_Addon03","Mix_Addon04","Mix_Addon05","Mix_Addon06","Mix_Addon07","Mix_Addon08","Mix_Addon09","Mix_Addon10","Mix_Addon_Base","Mix_ConsumeTime","Mix_LUA","Mix_ConsumeType01","Mix_ConsumeAmount01","Mix_ConsumeType02","Mix_ConsumeAmount02","Mix_ConsumeType03","Mix_ConsumeAmount03","Mix_ConsumeType04","Mix_ConsumeAmount04"
"22","五虎断魂(120级)","出如虎奔，刺如虎爪，扫如虎尾，锁如虎噬，声如虎啸；使敌魂断胆破，不战自溃，谓之“五虎断魂”，有枪中王者之气。","装备后增加攻击和命中等人物属性。","120","0","0","100","0","1","20081","1","2","20257","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10132","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","50000","0","0","0","0","0","0"
"23","五虎断魂(130级)","出如虎奔，刺如虎爪，扫如虎尾，锁如虎噬，声如虎啸；使敌魂断胆破，不战自溃，谓之“五虎断魂”，有枪中王者之气。","装备后增加攻击和命中等人物属性。","130","0","0","100","0","1","20082","1","2","20258","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10133","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","50000","0","0","0","0","0","0"
"24","五虎断魂(140级)","出如虎奔，刺如虎爪，扫如虎尾，锁如虎噬，声如虎啸；使敌魂断胆破，不战自溃，谓之“五虎断魂”，有枪中王者之气。","装备后增加攻击和命中等人物属性。","140","0","0","100","0","1","20083","1","2","20259","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10134","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","50000","0","0","0","0","0","0"
"25","飞龙在天(120级)","曾为文殊菩萨降妖密宝，如今幻化为一杆金龙宝枪。此枪掷出可化为飞龙，从万丈高空俯冲而下，撕碎敌人。","装备后增加攻击和命中等人物属性。","120","0","0","100","0","1","20081","1","2","20257","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10135","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","50000","0","0","0","0","0","0"
"26","飞龙在天(130级)","曾为文殊菩萨降妖密宝，如今幻化为一杆金龙宝枪。此枪掷出可化为飞龙，从万丈高空俯冲而下，撕碎敌人。","装备后增加攻击和命中等人物属性。","130","0","0","100","0","1","20082","1","2","20258","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10136","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","50000","0","0","0","0","0","0"
"27","飞龙在天(140级)","曾为文殊菩萨降妖密宝，如今幻化为一杆金龙宝枪。此枪掷出可化为飞龙，从万丈高空俯冲而下，撕碎敌人。","装备后增加攻击和命中等人物属性。","140","0","0","100","0","1","20083","1","2","20259","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10137","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","50000","0","0","0","0","0","0"
"28","折扇(0级)","普通的纸扇改装而成,可以此练习最基本的使扇方法。","装备后增加攻击和命中等人物属性。","0","0","0","100","0","1","20085","1","2","20245","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10138","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"29","铁骨扇(10级)","铁制的扇骨会对敌人造成较大的威胁。","装备后增加攻击和命中等人物属性。","10","0","0","100","0","1","20086","1","2","20246","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10139","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"30","精钢扇(20级)","精钢制的扇骨，可以格挡锋利的兵器攻击","装备后增加攻击和命中等人物属性。","20","0","0","100","0","1","20087","1","2","20247","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10140","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"31","铁面扇(30级)","连扇面也用铁片构成，更易格挡，晃动可出声，乱敌耳目","装备后增加攻击和命中等人物属性。","30","0","0","100","0","1","20088","1","2","20248","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10141","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"32","百折扇(40级)","采用非常多的扇骨，扇面百折，非常坚固","装备后增加攻击和命中等人物属性。","40","0","0","100","0","1","20089","1","2","20249","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10142","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"33","劈水扇(50级)","挥舞之下可使狂风止，水断流","装备后增加攻击和命中等人物属性。","50","0","0","100","0","1","20090","1","2","20250","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10143","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"34","神火扇(60级)","扇面用红绸制，此扇动则似神火四起，使敌人心不能宁","装备后增加攻击和命中等人物属性。","60","0","0","100","0","1","20091","1","2","20251","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10144","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"35","阴风扇(70级)","扇骨采玄冰制，阴风习习，让人不寒而粟","装备后增加攻击和命中等人物属性。","70","0","0","100","0","1","20092","1","2","20252","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10145","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"36","风云雷电(80级)","气势勇猛的大型折扇，扇开似风云突变，扇出似雷鸣电闪","装备后增加攻击和命中等人物属性。","80","0","0","100","0","1","20093","1","2","20253","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10146","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"37","太极(90级)","包容太极于其内，博采天地之灵气","装备后增加攻击和命中等人物属性。","90","0","0","100","0","1","20094","1","2","20254","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10147","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"38","太极(100级)","包容太极于其内，博采天地之灵气","装备后增加攻击和命中等人物属性。","100","0","0","100","0","1","20095","1","2","20255","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10148","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"39","太极(110级)","包容太极于其内，博采天地之灵气","装备后增加攻击和命中等人物属性。","110","0","0","100","0","1","20096","1","2","20256","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10149","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"40","玉龙(90级)","白玉制的扇骨，优雅灵巧，似白龙出海","装备后增加攻击和命中等人物属性。","90","0","0","100","0","1","20094","1","2","20254","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10150","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"41","玉龙(100级)","白玉制的扇骨，优雅灵巧，似白龙出海","装备后增加攻击和命中等人物属性。","100","0","0","100","0","1","20095","1","2","20255","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10151","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"42","玉龙(110级)","白玉制的扇骨，优雅灵巧，似白龙出海","装备后增加攻击和命中等人物属性。","110","0","0","100","0","1","20096","1","2","20256","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10152","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"43","秋风(90级)","一纸折扇，荡平天下事，一缕秋风，吹尽凡尘心","装备后增加攻击和命中等人物属性。","90","0","0","100","0","1","20094","1","2","20254","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10153","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"44","秋风(100级)","一纸折扇，荡平天下事，一缕秋风，吹尽凡尘心","装备后增加攻击和命中等人物属性。","100","0","0","100","0","1","20095","1","2","20255","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10154","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"45","秋风(110级)","一纸折扇，荡平天下事，一缕秋风，吹尽凡尘心","装备后增加攻击和命中等人物属性。","110","0","0","100","0","1","20096","1","2","20256","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10155","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"46","画龙点睛(120级)","本是一把普通的折扇，只因张僧繇画神龙于上，并点其睛，挥动时则隐有风雷之声、云雨之气，展开更有神龙奔出。","装备后增加攻击和命中等人物属性。","120","0","0","100","0","1","20097","1","2","20257","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10156","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"47","画龙点睛(130级)","本是一把普通的折扇，只因张僧繇画神龙于上，并点其睛，挥动时则隐有风雷之声、云雨之气，展开更有神龙奔出。","装备后增加攻击和命中等人物属性。","130","0","0","100","0","1","20098","1","2","20258","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10157","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"48","画龙点睛(140级)","本是一把普通的折扇，只因张僧繇画神龙于上，并点其睛，挥动时则隐有风雷之声、云雨之气，展开更有神龙奔出。","装备后增加攻击和命中等人物属性。","140","0","0","100","0","1","20099","1","2","20259","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10158","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"49","秋水人家(120级)","扇面上所画《秋水人家图》出神入化，栩栩如生；展扇更可进入其中，游山玩水，身临其境。其中定有道家仙法无疑。","装备后增加攻击和命中等人物属性。","120","0","0","100","0","1","20097","1","2","20257","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10159","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"50","秋水人家(130级)","扇面上所画《秋水人家图》出神入化，栩栩如生；展扇更可进入其中，游山玩水，身临其境。其中定有道家仙法无疑。","装备后增加攻击和命中等人物属性。","130","0","0","100","0","1","20098","1","2","20258","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10160","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"51","秋水人家(140级)","扇面上所画《秋水人家图》出神入化，栩栩如生；展扇更可进入其中，游山玩水，身临其境。其中定有道家仙法无疑。","装备后增加攻击和命中等人物属性。","140","0","0","100","0","1","20099","1","2","20259","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10161","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"52","逍遥江湖(120级)","持此扇行走江湖，可预先知晓福祸吉凶。据说是钦天监台正先生袁天罡书奇门妙法于其上，方使此扇有逍遥美名。","装备后增加攻击和命中等人物属性。","120","0","0","100","0","1","20097","1","2","20257","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10162","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"53","逍遥江湖(130级)","持此扇行走江湖，可预先知晓福祸吉凶。据说是钦天监台正先生袁天罡书奇门妙法于其上，方使此扇有逍遥美名。","装备后增加攻击和命中等人物属性。","130","0","0","100","0","1","20098","1","2","20258","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10163","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"54","逍遥江湖(140级)","持此扇行走江湖，可预先知晓福祸吉凶。据说是钦天监台正先生袁天罡书奇门妙法于其上，方使此扇有逍遥美名。","装备后增加攻击和命中等人物属性。","140","0","0","100","0","1","20099","1","2","20259","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10164","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"55","细木魔棒(0级)","看似细小却有不小的威力，可以当作兵器防身","装备后增加攻击和命中等人物属性。","0","0","0","101","0","1","20101","1","2","20245","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10165","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"56","金丝魔魔棒(10级)","魔棒身缠以金丝，显得华丽","装备后增加攻击和命中等人物属性。","10","0","0","101","0","1","20102","1","2","20246","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10166","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"57","玉如意(20级)","细长的白玉棒，白玉使魔棒能力得到加强","装备后增加攻击和命中等人物属性。","20","0","0","101","0","1","20103","1","2","20247","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10167","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"58","点金魔棒(30级)","华丽的蛇形棒，相传作法之人常用其点石成金","装备后增加攻击和命中等人物属性。","30","0","0","101","0","1","20104","1","2","20248","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10168","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"59","云龙魔棒(40级)","棒身九曲，似云龙腾跃","装备后增加攻击和命中等人物属性。","40","0","0","101","0","1","20105","1","2","20249","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10169","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
"60","幽路引魂(50级)","通体乌黑，引魂归冥","装备后增加攻击和命中等人物属性。","50","0","0","101","0","1","20106","1","2","20250","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10170","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","3","0","3","1000","0","0","0","0","0","0"
