"Mix_ProductID","Mix_ProductName","Mix_ProductDescription","Mix_ProductFunctionDes","Mix_skillLv","Mix_LiveSkllID","Mix_LiveSkllLV","Mix_ProductType","Mix_Quality","Mix_Materials01_Switch","Mix_Materials01","Mix_NumOfMaterials01","Mix_Materials02_Switch","Mix_Materials02","Mix_NumOfMaterials02","Mix_Materials03_Switch","Mix_Materials03","Mix_NumOfMaterials03","Mix_Materials04_Switch","Mix_Materials04","Mix_NumOfMaterials04","Mix_Materials05_Switch","Mix_Materials05","Mix_NumOfMaterials05","Mix_Materials06_Switch","Mix_Materials06","Mix_NumOfMaterials06","Mix_Materials07_Switch","Mix_Materials07","Mix_NumOfMaterials07","Mix_Materials08_Switch","Mix_Materials08","Mix_NumOfMaterials08","Mix_Output01","Mix_Output01_Number","Mix_Output02","Mix_Output02_Number","Mix_Output03","Mix_Output03_Number","Mix_Output04","Mix_Output04_Number","Mix_Output05","Mix_Output05_Number","Mix_Output06_EpicWeapon01","Mix_Output06_Number","Mix_Outpit07_EpicWeapon02","Mix_Output07_Number","Mix_Addon01","Mix_Addon02","Mix_Addon03","Mix_Addon04","Mix_Addon05","Mix_Addon06","Mix_Addon07","Mix_Addon08","Mix_Addon09","Mix_Addon10","Mix_Addon_Base","Mix_ConsumeTime","Mix_LUA","Mix_ConsumeType01","Mix_ConsumeAmount01","Mix_ConsumeType02","Mix_ConsumeAmount02","Mix_ConsumeType03","Mix_ConsumeAmount03","Mix_ConsumeType04","Mix_ConsumeAmount04"
"13","五虎断魂(120级)","出如虎奔，刺如虎爪，扫如虎尾，锁如虎噬，声如虎啸；使敌魂断胆破，不战自溃，谓之“五虎断魂”，有枪中王者之气。","装备后增加攻击和命中等人物属性。","120","0","0","100","0","1","20081","1","1","20757","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90012","1","91012","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"14","五虎断魂(130级)","出如虎奔，刺如虎爪，扫如虎尾，锁如虎噬，声如虎啸；使敌魂断胆破，不战自溃，谓之“五虎断魂”，有枪中王者之气。","装备后增加攻击和命中等人物属性。","130","0","0","100","0","1","20082","1","1","20758","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90013","1","91013","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"15","五虎断魂(140级)","出如虎奔，刺如虎爪，扫如虎尾，锁如虎噬，声如虎啸；使敌魂断胆破，不战自溃，谓之“五虎断魂”，有枪中王者之气。","装备后增加攻击和命中等人物属性。","140","0","0","100","0","1","20083","1","1","20759","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90014","1","91014","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"16","飞龙在天(120级)","曾为文殊菩萨降妖密宝，如今幻化为一杆金龙宝枪。此枪掷出可化为飞龙，从万丈高空俯冲而下，撕碎敌人。","装备后增加攻击和命中等人物属性。","120","0","0","100","0","1","20081","1","1","20757","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90015","1","91015","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"17","飞龙在天(130级)","曾为文殊菩萨降妖密宝，如今幻化为一杆金龙宝枪。此枪掷出可化为飞龙，从万丈高空俯冲而下，撕碎敌人。","装备后增加攻击和命中等人物属性。","130","0","0","100","0","1","20082","1","1","20758","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90016","1","91016","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"18","飞龙在天(140级)","曾为文殊菩萨降妖密宝，如今幻化为一杆金龙宝枪。此枪掷出可化为飞龙，从万丈高空俯冲而下，撕碎敌人。","装备后增加攻击和命中等人物属性。","140","0","0","100","0","1","20083","1","1","20759","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90017","1","91017","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"19","太极(90级)","包容太极于其内，博采天地之灵气","装备后增加攻击和命中等人物属性。","90","0","0","100","0","1","20094","1","1","20754","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90018","1","91018","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"20","太极(100级)","包容太极于其内，博采天地之灵气","装备后增加攻击和命中等人物属性。","100","0","0","100","0","1","20095","1","1","20755","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90019","1","91019","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"21","太极(110级)","包容太极于其内，博采天地之灵气","装备后增加攻击和命中等人物属性。","110","0","0","100","0","1","20096","1","1","20756","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90020","1","91020","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"22","玉龙(90级)","白玉制的扇骨，优雅灵巧，似白龙出海","装备后增加攻击和命中等人物属性。","90","0","0","100","0","1","20094","1","1","20754","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90021","1","91021","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"23","玉龙(100级)","白玉制的扇骨，优雅灵巧，似白龙出海","装备后增加攻击和命中等人物属性。","100","0","0","100","0","1","20095","1","1","20755","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90022","1","91022","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"24","玉龙(110级)","白玉制的扇骨，优雅灵巧，似白龙出海","装备后增加攻击和命中等人物属性。","110","0","0","100","0","1","20096","1","1","20756","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90023","1","91023","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"25","秋风(90级)","一纸折扇，荡平天下事，一缕秋风，吹尽凡尘心","装备后增加攻击和命中等人物属性。","90","0","0","100","0","1","20094","1","1","20754","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90024","1","91024","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"26","秋风(100级)","一纸折扇，荡平天下事，一缕秋风，吹尽凡尘心","装备后增加攻击和命中等人物属性。","100","0","0","100","0","1","20095","1","1","20755","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90025","1","91025","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"27","秋风(110级)","一纸折扇，荡平天下事，一缕秋风，吹尽凡尘心","装备后增加攻击和命中等人物属性。","110","0","0","100","0","1","20096","1","1","20756","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90026","1","91026","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"28","画龙点睛(120级)","本是一把普通的折扇，只因张僧繇画神龙于上，并点其睛，挥动时则隐有风雷之声、云雨之气，展开更有神龙奔出。","装备后增加攻击和命中等人物属性。","120","0","0","100","0","1","20097","1","1","20757","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90027","1","91027","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"29","画龙点睛(130级)","本是一把普通的折扇，只因张僧繇画神龙于上，并点其睛，挥动时则隐有风雷之声、云雨之气，展开更有神龙奔出。","装备后增加攻击和命中等人物属性。","130","0","0","100","0","1","20098","1","1","20758","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90028","1","91028","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"30","画龙点睛(140级)","本是一把普通的折扇，只因张僧繇画神龙于上，并点其睛，挥动时则隐有风雷之声、云雨之气，展开更有神龙奔出。","装备后增加攻击和命中等人物属性。","140","0","0","100","0","1","20099","1","1","20759","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90029","1","91029","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"31","秋水人家(120级)","扇面上所画《秋水人家图》出神入化，栩栩如生；展扇更可进入其中，游山玩水，身临其境。其中定有道家仙法无疑。","装备后增加攻击和命中等人物属性。","120","0","0","100","0","1","20097","1","1","20757","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90030","1","91030","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"32","秋水人家(130级)","扇面上所画《秋水人家图》出神入化，栩栩如生；展扇更可进入其中，游山玩水，身临其境。其中定有道家仙法无疑。","装备后增加攻击和命中等人物属性。","130","0","0","100","0","1","20098","1","1","20758","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90031","1","91031","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"33","秋水人家(140级)","扇面上所画《秋水人家图》出神入化，栩栩如生；展扇更可进入其中，游山玩水，身临其境。其中定有道家仙法无疑。","装备后增加攻击和命中等人物属性。","140","0","0","100","0","1","20099","1","1","20759","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90032","1","91032","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"34","逍遥江湖(120级)","持此扇行走江湖，可预先知晓福祸吉凶。据说是钦天监台正先生袁天罡书奇门妙法于其上，方使此扇有逍遥美名。","装备后增加攻击和命中等人物属性。","120","0","0","100","0","1","20097","1","1","20757","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90033","1","91033","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"35","逍遥江湖(130级)","持此扇行走江湖，可预先知晓福祸吉凶。据说是钦天监台正先生袁天罡书奇门妙法于其上，方使此扇有逍遥美名。","装备后增加攻击和命中等人物属性。","130","0","0","100","0","1","20098","1","1","20758","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90034","1","91034","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"36","逍遥江湖(140级)","持此扇行走江湖，可预先知晓福祸吉凶。据说是钦天监台正先生袁天罡书奇门妙法于其上，方使此扇有逍遥美名。","装备后增加攻击和命中等人物属性。","140","0","0","100","0","1","20099","1","1","20759","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90035","1","91035","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"37","沧海(90级)","静如海之渊深博从，动似海之激荡翻腾。","装备后增加攻击和命中等人物属性。","90","0","0","101","0","1","20110","1","1","20754","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90036","1","91036","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"38","沧海(100级)","静如海之渊深博从，动似海之激荡翻腾。","装备后增加攻击和命中等人物属性。","100","0","0","101","0","1","20111","1","1","20755","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90037","1","91037","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"39","沧海(110级)","静如海之渊深博从，动似海之激荡翻腾。","装备后增加攻击和命中等人物属性。","110","0","0","101","0","1","20112","1","1","20756","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90038","1","91038","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"40","红莲(90级)","碧杆红莲，阅众生相，度众生孽","装备后增加攻击和命中等人物属性。","90","0","0","101","0","1","20110","1","1","20754","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90039","1","91039","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"41","红莲(100级)","碧杆红莲，阅众生相，度众生孽","装备后增加攻击和命中等人物属性。","100","0","0","101","0","1","20111","1","1","20755","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90040","1","91040","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"42","红莲(110级)","碧杆红莲，阅众生相，度众生孽","装备后增加攻击和命中等人物属性。","110","0","0","101","0","1","20112","1","1","20756","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90041","1","91041","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"43","盘龙(90级)","身若九曲盘龙，口吞八卦金珠","装备后增加攻击和命中等人物属性。","90","0","0","101","0","1","20110","1","1","20754","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90042","1","91042","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"44","盘龙(100级)","身若九曲盘龙，口吞八卦金珠","装备后增加攻击和命中等人物属性。","100","0","0","101","0","1","20111","1","1","20755","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90043","1","91043","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"45","盘龙(110级)","身若九曲盘龙，口吞八卦金珠","装备后增加攻击和命中等人物属性。","110","0","0","101","0","1","20112","1","1","20756","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90044","1","91044","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"46","降魔玉杵(120级)","乃一块绝世好玉雕刻而成，杵头刻有仙家符咒。拿在手中，轻如鸿毛，打在人身，重如泰山。","装备后增加攻击和命中等人物属性。","120","0","0","101","0","1","20113","1","1","20757","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90045","1","91045","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"47","降魔玉杵(130级)","乃一块绝世好玉雕刻而成，杵头刻有仙家符咒。拿在手中，轻如鸿毛，打在人身，重如泰山。","装备后增加攻击和命中等人物属性。","130","0","0","101","0","1","20114","1","1","20758","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90046","1","91046","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"48","降魔玉杵(140级)","乃一块绝世好玉雕刻而成，杵头刻有仙家符咒。拿在手中，轻如鸿毛，打在人身，重如泰山。","装备后增加攻击和命中等人物属性。","140","0","0","101","0","1","20115","1","1","20759","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90047","1","91047","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"49","青藤玉树(120级)","翡翠藤蔓缠绕于碧玉树干之上，红宝石所雕的鲜花正怒放枝头；它是完美的艺术品，更是仙家妙宝、除魔利器。","装备后增加攻击和命中等人物属性。","120","0","0","101","0","1","20113","1","1","20757","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90048","1","91048","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"50","青藤玉树(130级)","翡翠藤蔓缠绕于碧玉树干之上，红宝石所雕的鲜花正怒放枝头；它是完美的艺术品，更是仙家妙宝、除魔利器。","装备后增加攻击和命中等人物属性。","130","0","0","101","0","1","20114","1","1","20758","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90049","1","91049","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"51","青藤玉树(140级)","翡翠藤蔓缠绕于碧玉树干之上，红宝石所雕的鲜花正怒放枝头；它是完美的艺术品，更是仙家妙宝、除魔利器。","装备后增加攻击和命中等人物属性。","140","0","0","101","0","1","20115","1","1","20759","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90050","1","91050","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"52","墨玉骷髅(120级)","魔棒上镶嵌着一个刻画精美的墨水晶骷髅，流露出神秘的死亡气息，似乎与地府有很深的渊源。","装备后增加攻击和命中等人物属性。","120","0","0","101","0","1","20113","1","1","20757","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90051","1","91051","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"53","墨玉骷髅(130级)","魔棒上镶嵌着一个刻画精美的墨水晶骷髅，流露出神秘的死亡气息，似乎与地府有很深的渊源。","装备后增加攻击和命中等人物属性。","130","0","0","101","0","1","20114","1","1","20758","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90052","1","91052","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"54","墨玉骷髅(140级)","魔棒上镶嵌着一个刻画精美的墨水晶骷髅，流露出神秘的死亡气息，似乎与地府有很深的渊源。","装备后增加攻击和命中等人物属性。","140","0","0","101","0","1","20115","1","1","20759","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90053","1","91053","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"55","撕天(90级)","天如幕，白光起，破九重天","装备后增加攻击和命中等人物属性。","90","0","0","101","0","1","20126","1","1","20754","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90054","1","91054","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"56","撕天(100级)","天如幕，白光起，破九重天","装备后增加攻击和命中等人物属性。","100","0","0","101","0","1","20127","1","1","20755","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90055","1","91055","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"57","撕天(110级)","天如幕，白光起，破九重天","装备后增加攻击和命中等人物属性。","110","0","0","101","0","1","20128","1","1","20756","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90056","1","91056","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"58","毒牙(90级)","天如幕，白光起，破九重天","装备后增加攻击和命中等人物属性。","90","0","0","101","0","1","20126","1","1","20754","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90057","1","91057","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
"59","毒牙(100级)","天如幕，白光起，破九重天","装备后增加攻击和命中等人物属性。","100","0","0","101","0","1","20127","1","1","20755","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90058","1","91058","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","50000","0","0","0","0","0","0"
