"Mix_ProductID","Mix_ProductName","Mix_ProductDescription","Mix_ProductFunctionDes","Mix_skillLv","Mix_LiveSkllID","Mix_LiveSkllLV","Mix_ProductType","Mix_Quality","Mix_Materials01_Switch","Mix_Materials01","Mix_NumOfMaterials01","Mix_Materials02_Switch","Mix_Materials02","Mix_NumOfMaterials02","Mix_Materials03_Switch","Mix_Materials03","Mix_NumOfMaterials03","Mix_Materials04_Switch","Mix_Materials04","Mix_NumOfMaterials04","Mix_Materials05_Switch","Mix_Materials05","Mix_NumOfMaterials05","Mix_Materials06_Switch","Mix_Materials06","Mix_NumOfMaterials06","Mix_Materials07_Switch","Mix_Materials07","Mix_NumOfMaterials07","Mix_Materials08_Switch","Mix_Materials08","Mix_NumOfMaterials08","Mix_Output01","Mix_Output01_Number","Mix_Output02","Mix_Output02_Number","Mix_Output03","Mix_Output03_Number","Mix_Output04","Mix_Output04_Number","Mix_Output05","Mix_Output05_Number","Mix_Output06_EpicWeapon01","Mix_Output06_Number","Mix_Output07_EpicWeapon02","Mix_Output07_Number","Mix_Addon01","Mix_Addon02","Mix_Addon03","Mix_Addon04","Mix_Addon05","Mix_Addon06","Mix_Addon07","Mix_Addon08","Mix_Addon09","Mix_Addon10","Mix_Addon_Base","Mix_ConsumeTime","Mix_LUA","Mix_ConsumeType01","Mix_ConsumeAmount01","Mix_ConsumeType02","Mix_ConsumeAmount02","Mix_ConsumeType03","Mix_ConsumeAmount03","Mix_ConsumeType04","Mix_ConsumeAmount04"
"11","金板带(110级)","一条比巴掌还宽的金板带，气派惊人，有很强的防护作用。","装备后增加内力和防御等人物属性。","110","0","0","113","0","1","41310","1","4","51590","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25441","1","25442","1","25443","1","25444","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","11000","1","40","0","0","0","0"
"12","松石大革带(120级)","腰带上镶着二十四颗上好珍珠，珠光圆润，每一颗都大如龙眼。","装备后增加内力和防御等人物属性。","120","0","0","113","0","1","41311","1","4","51591","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25481","1","25482","1","25483","1","25484","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","12000","1","43","0","0","0","0"
"13","黑缎宽带(130级)","最上等的绸缎，最高贵的颜色，最高贵的人才佩戴的腰带。","装备后增加内力和防御等人物属性。","130","0","0","113","0","1","41312","1","4","51591","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25521","1","25522","1","25523","1","25524","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","13000","1","46","0","0","0","0"
"14","黄金腰带(140级)","上面镶着二三十颗珍珠宝石的黄金腰带，对体质有极大的提高作用。","装备后增加内力和防御等人物属性。","140","0","0","113","0","1","41313","1","4","51591","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25561","1","25562","1","25563","1","25564","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","14000","1","49","0","0","0","0"
"15","玉镯(10级)","使用上等天然玉石雕琢而成，通透碧绿，非常好看。戴在手上更有温润感。","装备后增加命中和内功等人物属性。","10","0","0","114","0","1","41320","1","4","51530","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26041","1","26042","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","1000","1","10","0","0","0","0"
"16","银镯(20级)","以纯银打造的手镯，银光闪闪，令人心旷神怡，爱不释手。","装备后增加命中和内功等人物属性。","20","0","0","114","0","1","41321","1","4","51532","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26081","1","26082","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","2000","1","13","0","0","0","0"
"17","金镯(30级)","以足金打造的手镯，闪闪发光。","装备后增加命中和内功等人物属性。","30","0","0","114","0","1","41322","1","4","51534","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26121","1","26122","1","26123","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","3000","1","16","0","0","0","0"
"18","碧玉斑指(40级)","拇指般大的碧玉斑指，触手温润。","装备后增加命中和内功等人物属性。","40","0","0","114","0","1","41323","1","4","51536","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26161","1","26162","1","26163","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","4000","1","19","0","0","0","0"
"19","翡翠斑指(50级)","绿得耀眼的斑指，一看便知为上等翡翠制成。","装备后增加命中和内功等人物属性。","50","0","0","114","0","1","41324","1","4","51538","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26201","1","26202","1","26203","1","26204","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","5000","1","22","0","0","0","0"
"20","汉玉斑指(60级)","色泽柔润，价值连城的古物，据说至少有千年历史。","装备后增加命中和内功等人物属性。","60","0","0","114","0","1","41325","1","4","51540","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26241","1","26242","1","26243","1","26244","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","6000","1","25","0","0","0","0"
"21","宝石戒指(70级)","隐隐发光的猫眼石，镶工极细致，价值不菲，据说暗藏神秘力量。","装备后增加命中和内功等人物属性。","70","0","0","114","0","1","41326","1","4","51542","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26281","1","26282","1","26283","1","26284","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","7000","1","28","0","0","0","0"
"22","白银戒指(80级)","白银特制的指环，内藏有一根三寸三分长的毒针，阴险狠毒。","装备后增加命中和内功等人物属性。","80","0","0","114","0","1","41327","1","4","51544","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26321","1","26322","1","26323","1","26324","1","26325","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","8000","1","31","0","0","0","0"
"23","翡翠戒指(90级)","碧绿的翡翠戒指，藏有剧毒暗器，见血封喉，令人防不胜防。","装备后增加命中和内功等人物属性。","90","0","0","114","0","1","41328","1","4","51546","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26361","1","26362","1","26363","1","26364","1","26365","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","9000","1","34","0","0","0","0"
"24","星形戒指(100级)","戒指上瓖缀着一颗星形的红宝石，非常珍贵，对内功有加成效果。","装备后增加命中和内功等人物属性。","100","0","0","114","0","1","41329","1","4","51548","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26401","1","26402","1","26403","1","26404","1","26405","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","10000","1","37","0","0","0","0"
"25","紫金指环(110级)","虽然不如金戒那样金光闪闪，但绝对比金戒更名贵的紫金戒指。","装备后增加命中和内功等人物属性。","110","0","0","114","0","1","41330","1","4","51550","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26441","1","26442","1","26443","1","26444","1","26445","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","11000","1","40","0","0","0","0"
"26","奇形黑戒(120级)","颜色黝黑，非金非铁，也看不出是什么打成的奇形戒指。","装备后增加命中和内功等人物属性。","120","0","0","114","0","1","41331","1","4","51552","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26481","1","26482","1","26483","1","26484","1","26485","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","12000","1","43","0","0","0","0"
"27","七星飞环(130级)","奇特的精钢乌金戒指，上面以北斗七星之势镶着七颗宝石。","装备后增加命中和内功等人物属性。","130","0","0","114","0","1","41332","1","4","51552","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26521","1","26522","1","26523","1","26524","1","26525","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","13000","1","46","0","0","0","0"
"28","金刚石戒指(140级)","金刚石镶嵌的一枚戒指，光彩夺目，蕴天地灵气，大益内功修炼。","装备后增加命中和内功等人物属性。","140","0","0","114","0","1","41333","1","4","51552","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26561","1","26562","1","26563","1","26564","1","26565","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","14000","1","49","0","0","0","0"
"29","天诛虎符30级)","一块精致的护身符，据说可以庇佑天下万千事物，且会给佩带者带来特别的力量。","装备后增加生命和内力等人物属性。","30","0","0","115","0","1","41342","1","4","51534","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27500","1","27501","1","27502","1","27503","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","3000","1","16","0","0","0","0"
"30","天煞虎符(40级)","一块精致的护身符，据说可以庇佑天下万千事物，且会给佩带者带来特别的力量。","装备后增加生命和内力等人物属性。","40","0","0","115","0","1","41343","1","4","51536","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27505","1","27506","1","27507","1","27508","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","4000","1","19","0","0","0","0"
"31","天元虎符(50级)","一块精致的护身符，据说可以庇佑天下万千事物，且会给佩带者带来特别的力量。","装备后增加生命和内力等人物属性。","50","0","0","115","0","1","41344","1","4","51538","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27510","1","27511","1","27512","1","27513","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","5000","1","22","0","0","0","0"
"32","天道虎符(60级)","一块精致的护身符，据说可以庇佑天下万千事物，且会给佩带者带来特别的力量。","装备后增加生命和内力等人物属性。","60","0","0","115","0","1","41345","1","4","51540","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27515","1","27516","1","27517","1","27518","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","6000","1","25","0","0","0","0"
"33","天音虎符(70级)","一块精致的护身符，据说可以庇佑天下万千事物，且会给佩带者带来特别的力量。","装备后增加生命和内力等人物属性。","70","0","0","115","0","1","41346","1","4","51542","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27520","1","27521","1","27522","1","27523","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","7000","1","28","0","0","0","0"
"34","天欢虎符(80级)","一块精致的护身符，据说可以庇佑天下万千事物，且会给佩带者带来特别的力量。","装备后增加生命和内力等人物属性。","80","0","0","115","0","1","41347","1","4","51544","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27525","1","27526","1","27527","1","27528","1","27529","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","8000","1","31","0","0","0","0"
"35","天灵虎符(90级)","一块精致的护身符，据说可以庇佑天下万千事物，且会给佩带者带来特别的力量。","装备后增加生命和内力等人物属性。","90","0","0","115","0","1","41348","1","4","51546","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27530","1","27531","1","27532","1","27533","1","27534","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","9000","1","34","0","0","0","0"
"36","天星虎符(100级)","一块精致的护身符，据说可以庇佑天下万千事物，且会给佩带者带来特别的力量。","装备后增加生命和内力等人物属性。","100","0","0","115","0","1","41349","1","4","51548","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27535","1","27536","1","27537","1","27538","1","27539","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","10000","1","37","0","0","0","0"
"37","天罡虎符(110级)","一块精致的护身符，据说可以庇佑天下万千事物，且会给佩带者带来特别的力量。","装备后增加生命和内力等人物属性。","110","0","0","115","0","1","41350","1","4","51550","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27540","1","27541","1","27542","1","27543","1","27544","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","11000","1","40","0","0","0","0"
"38","天阳虎符(120级)","一块精致的护身符，据说可以庇佑天下万千事物，且会给佩带者带来特别的力量。","装备后增加生命和内力等人物属性。","120","0","0","115","0","1","41351","1","4","51552","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27545","1","27546","1","27547","1","27548","1","27549","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","12000","1","43","0","0","0","0"
"39","天阴虎符(130级)","一块精致的护身符，据说可以庇佑天下万千事物，且会给佩带者带来特别的力量。","装备后增加生命和内力等人物属性。","130","0","0","115","0","1","41352","1","4","51552","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27550","1","27551","1","27552","1","27553","1","27554","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","13000","1","46","0","0","0","0"
"40","天虹虎符(140级)","一块精致的护身符，据说可以庇佑天下万千事物，且会给佩带者带来特别的力量。","装备后增加生命和内力等人物属性。","140","0","0","115","0","1","41353","1","4","51552","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27555","1","27556","1","27557","1","27558","1","27559","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","14000","1","49","0","0","0","0"
