"Mix_ProductID","Mix_ProductName","Mix_ProductDescription","Mix_ProductFunctionDes","Mix_skillLv","Mix_LiveSkllID","Mix_LiveSkllLV","Mix_ProductType","Mix_Quality","Mix_Materials01_Switch","Mix_Materials01","Mix_NumOfMaterials01","Mix_Materials02_Switch","Mix_Materials02","Mix_NumOfMaterials02","Mix_Materials03_Switch","Mix_Materials03","Mix_NumOfMaterials03","Mix_Materials04_Switch","Mix_Materials04","Mix_NumOfMaterials04","Mix_Materials05_Switch","Mix_Materials05","Mix_NumOfMaterials05","Mix_Materials06_Switch","Mix_Materials06","Mix_NumOfMaterials06","Mix_Materials07_Switch","Mix_Materials07","Mix_NumOfMaterials07","Mix_Materials08_Switch","Mix_Materials08","Mix_NumOfMaterials08","Mix_Output01","Mix_Output01_Number","Mix_Output02","Mix_Output02_Number","Mix_Output03","Mix_Output03_Number","Mix_Output04","Mix_Output04_Number","Mix_Output05","Mix_Output05_Number","Mix_Output06_EpicWeapon01","Mix_Output06_Number","Mix_Outpit07_EpicWeapon02","Mix_Output07_Number","Mix_Addon01","Mix_Addon02","Mix_Addon03","Mix_Addon04","Mix_Addon05","Mix_Addon06","Mix_Addon07","Mix_Addon08","Mix_Addon09","Mix_Addon10","Mix_Addon_Base","Mix_ConsumeTime","Mix_LUA","Mix_ConsumeType01","Mix_ConsumeAmount01","Mix_ConsumeType02","Mix_ConsumeAmount02","Mix_ConsumeType03","Mix_ConsumeAmount03","Mix_ConsumeType04","Mix_ConsumeAmount04"
"26","3级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：11/15。","0","0","0","31","0","1","54110","1","1","54302","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54111","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"27","3级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：12/15。","0","0","0","31","0","1","54111","1","1","54302","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54112","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"28","3级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：13/15。","0","0","0","31","0","1","54112","1","1","54302","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54113","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"29","3级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：14/15。","0","0","0","31","0","1","54113","1","1","54302","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54114","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"30","3级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：15/15。","0","0","0","31","0","1","54114","1","1","54302","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54115","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"31","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：1/20。","0","0","0","31","0","1","54150","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54151","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"32","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：2/20。","0","0","0","31","0","1","54151","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54152","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"33","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：3/20。","0","0","0","31","0","1","54152","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54153","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"34","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：4/20。","0","0","0","31","0","1","54153","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54154","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"35","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：5/20。","0","0","0","31","0","1","54154","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54155","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"36","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：6/20。","0","0","0","31","0","1","54155","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54156","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"37","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：7/20。","0","0","0","31","0","1","54156","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54157","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"38","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：8/20。","0","0","0","31","0","1","54157","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54158","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"39","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：9/20。","0","0","0","31","0","1","54158","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54159","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"40","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：10/20。","0","0","0","31","0","1","54159","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54160","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"41","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：11/20。","0","0","0","31","0","1","54160","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54161","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"42","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：12/20。","0","0","0","31","0","1","54161","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54162","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"43","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：13/20。","0","0","0","31","0","1","54162","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54163","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"44","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：14/20。","0","0","0","31","0","1","54163","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54164","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"45","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：15/20。","0","0","0","31","0","1","54164","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54165","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"46","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：16/20。","0","0","0","31","0","1","54165","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54166","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"47","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：17/20。","0","0","0","31","0","1","54166","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54167","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"48","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：18/20。","0","0","0","31","0","1","54167","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54168","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"49","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：19/20。","0","0","0","31","0","1","54168","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54169","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"50","4级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：20/20。","0","0","0","31","0","1","54169","1","1","54303","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54170","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"51","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：1/25。","0","0","0","31","0","1","54200","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54201","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"52","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：2/25。","0","0","0","31","0","1","54201","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54202","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"53","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：3/25。","0","0","0","31","0","1","54202","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54203","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"54","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：4/25。","0","0","0","31","0","1","54203","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54204","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"55","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：5/25。","0","0","0","31","0","1","54204","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54205","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"56","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：6/25。","0","0","0","31","0","1","54205","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54206","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"57","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：7/25。","0","0","0","31","0","1","54206","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54207","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"58","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：8/25。","0","0","0","31","0","1","54207","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54208","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"59","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：9/25。","0","0","0","31","0","1","54208","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54209","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"60","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：10/25。","0","0","0","31","0","1","54209","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54210","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"61","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：11/25。","0","0","0","31","0","1","54210","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54211","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"62","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：12/25。","0","0","0","31","0","1","54211","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54212","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"63","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：13/25。","0","0","0","31","0","1","54212","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54213","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"64","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：14/25。","0","0","0","31","0","1","54213","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54214","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"65","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：15/25。","0","0","0","31","0","1","54214","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54215","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"66","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：16/25。","0","0","0","31","0","1","54215","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54216","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"67","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：17/25。","0","0","0","31","0","1","54216","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54217","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"68","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：18/25。","0","0","0","31","0","1","54217","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54218","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"69","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：19/25。","0","0","0","31","0","1","54218","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54219","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"70","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：20/25。","0","0","0","31","0","1","54219","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54220","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"71","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：21/25。","0","0","0","31","0","1","54220","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54221","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
"72","5级玄铁","打造玄器所用的原材料。","玄铁当前锻造进度：22/25。","0","0","0","31","0","1","54221","1","1","54304","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54222","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","0","0","0","0","0","0","0","0"
