"Mix_ProductID","Mix_ProductName","Mix_ProductDescription","Mix_ProductFunctionDes","Mix_skillLv","Mix_LiveSkllID","Mix_LiveSkllLV","Mix_ProductType","Mix_Quality","Mix_Materials01_Switch","Mix_Materials01","Mix_NumOfMaterials01","Mix_Materials02_Switch","Mix_Materials02","Mix_NumOfMaterials02","Mix_Materials03_Switch","Mix_Materials03","Mix_NumOfMaterials03","Mix_Materials04_Switch","Mix_Materials04","Mix_NumOfMaterials04","Mix_Materials05_Switch","Mix_Materials05","Mix_NumOfMaterials05","Mix_Materials06_Switch","Mix_Materials06","Mix_NumOfMaterials06","Mix_Materials07_Switch","Mix_Materials07","Mix_NumOfMaterials07","Mix_Materials08_Switch","Mix_Materials08","Mix_NumOfMaterials08","Mix_Output01","Mix_Output01_Number","Mix_Output02","Mix_Output02_Number","Mix_Output03","Mix_Output03_Number","Mix_Output04","Mix_Output04_Number","Mix_Output05","Mix_Output05_Number","Mix_Output06_EpicWeapon01","Mix_Output06_Number","Mix_Output07_EpicWeapon02","Mix_Output07_Number","Mix_Addon01","Mix_Addon02","Mix_Addon03","Mix_Addon04","Mix_Addon05","Mix_Addon06","Mix_Addon07","Mix_Addon08","Mix_Addon09","Mix_Addon10","Mix_Addon_Base","Mix_ConsumeTime","Mix_LUA","Mix_ConsumeType01","Mix_ConsumeAmount01","Mix_ConsumeType02","Mix_ConsumeAmount02","Mix_ConsumeType03","Mix_ConsumeAmount03","Mix_ConsumeType04","Mix_ConsumeAmount04"
"29","金丝黑玉冠(120级男)","远古盘古开天辟地，混沌初开时凝结而成的玉石雕琢而成的冠帽，充满着神奇的灵气。","装备后增加防御等人物属性。","120","0","0","110","0","1","60086","1","2","20257","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10414","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","120000","0","0","0","0","0","0"
"30","白玉琉璃冠(130级男)","太上老君曾佩戴过的冠帽，用仙界白玉与琉璃珠辅以天丝编织而成。","装备后增加防御等人物属性。","130","0","0","110","0","1","60087","1","2","20258","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10415","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","130000","0","0","0","0","0","0"
"31","兽鬼珐琅面(140级男)","上古神魔所戴，虽经几千年，面具独角四周仍散发着神奇的魔力。","装备后增加防御等人物属性。","140","0","0","110","0","1","60088","1","2","20259","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10416","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","140000","0","0","0","0","0","0"
"32","紫金磐龙冠(150级男)","火神遗留之物。冠上用金雕琢为吉龙盘云，四周散发着神奇的力量。需要有一定修为之人方","装备后增加防御等人物属性。","150","0","0","110","0","1","60089","1","2","20260","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10417","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","150000","0","0","0","0","0","0"
"33","簪子(0级女)","女孩子们喜欢的簪子，可以起到防御作用","装备后增加防御等人物属性。","0","0","0","110","0","1","60090","1","2","20245","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10418","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","5000","0","0","0","0","0","0"
"34","玉钗(10级女)","用玉制成的钗，可以起到防御作用","装备后增加防御等人物属性。","10","0","0","110","0","1","60091","1","2","20246","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10419","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","10000","0","0","0","0","0","0"
"35","梅花簪子(20级女)","因簪子外端有梅花形状而得名，可以起到防御作用","装备后增加防御等人物属性。","20","0","0","110","0","1","60092","1","2","20247","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10420","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","20000","0","0","0","0","0","0"
"36","珍珠头带(30级女)","珍珠结成的头带，非常好看女性饰品，可以起到防御作用","装备后增加防御等人物属性。","30","0","0","110","0","1","60093","1","2","20248","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10421","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","30000","0","0","0","0","0","0"
"37","凤头钗(40级女)","雕刻着凤头的金钗，可以起到防御的作用","装备后增加防御等人物属性。","40","0","0","110","0","1","60094","1","2","20249","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10422","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","40000","0","0","0","0","0","0"
"38","媚狐头饰(50级女)","狐眼嵌着宝石的狐头帽，魔女们喜爱的头饰","装备后增加防御等人物属性。","50","0","0","110","0","1","60095","1","2","20250","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10423","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","50000","0","0","0","0","0","0"
"39","玉女发冠(60级女)","仙女常带的头环，有相当强的防御力","装备后增加防御等人物属性。","60","0","0","110","0","1","60096","1","2","20251","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10424","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","60000","0","0","0","0","0","0"
"40","魔女发冠(70级女)","魔女们常带的头环，可以起到非常强的防御作用","装备后增加防御等人物属性。","70","0","0","110","0","1","60097","1","2","20252","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10425","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","70000","0","0","0","0","0","0"
"41","七彩花环(80级女)","用七彩神花编成的花环，可以起到极强防御的作用","装备后增加防御等人物属性。","80","0","0","110","0","1","60098","1","2","20253","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10426","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","80000","0","0","0","0","0","0"
"42","凤翅金翎(90级女)","以凤翅和凤翎编织而成的金丝头环，有极强防御的作用","装备后增加防御等人物属性。","90","0","0","110","0","1","60099","1","2","20254","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10427","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","90000","0","0","0","0","0","0"
"43","寒雉霜蚕(100级女)","由寒玉以及蚕丝编制而成，相传为七仙女常戴之物。","装备后增加防御等人物属性。","100","0","0","110","0","1","60100","1","2","20255","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10428","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","10000","0","0","0","0","0","0"
"44","曜月嵌星(110级女)","瑶池圣母所戴之物。冠上镶有七星宝珠环绕在月光石周围形成七星曜月的图案。","装备后增加防御等人物属性。","110","0","0","110","0","1","60101","1","2","20256","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10429","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","110000","0","0","0","0","0","0"
"45","郁金流苏簪(120级女)","晶晶姑娘佩戴的发髻。白色玉石与金丝编织而成。","装备后增加防御等人物属性。","120","0","0","110","0","1","60102","1","2","20257","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","120000","0","0","0","0","0","0"
"46","玉翼附蝉翎(130级女)","嫦娥仙女佩戴过的帽冠。将月宫中玉石经千年雕琢而成，羽翼薄如蝉翼。","装备后增加防御等人物属性。","130","0","0","110","0","1","60103","1","2","20258","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10431","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","130000","0","0","0","0","0","0"
"47","鸾羽九凤冠(140级女)","九只五彩凤凰的羽翼与金丝编织而成的冠帽。","装备后增加防御等人物属性。","140","0","0","110","0","1","60104","1","2","20259","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10432","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","140000","0","0","0","0","0","0"
"48","金珰紫焰冠(150级女)","水神遗留之物。上古神兽凤凰羽翼制成的帽冠，四周散发着神奇的力量。需要有一定修为之人方能佩戴。","装备后增加防御等人物属性。","150","0","0","110","0","1","60105","1","2","20260","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10433","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","150000","0","0","0","0","0","0"
"49","布衣(0级男)","普通的布衣，可以起到防御的作用","装备后增加防御等人物属性。","0","0","0","111","0","1","60300","1","2","20245","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10434","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","5000","0","0","0","0","0","0"
"50","皮衣(10级男)","用兽皮制的皮衣，防御力较布衣要好的多","装备后增加防御等人物属性。","10","0","0","111","0","1","60301","1","2","20246","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10435","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","10000","0","0","0","0","0","0"
"51","鳞甲(20级男)","用铁鳞制成的铠甲，有相当的防御力","装备后增加防御等人物属性。","20","0","0","111","0","1","60302","1","2","20247","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10436","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","20000","0","0","0","0","0","0"
"52","锁子甲(30级男)","胸部是铁环，如铁锁加身，防御力相当不错","装备后增加防御等人物属性。","30","0","0","111","0","1","60303","1","2","20248","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10437","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","30000","0","0","0","0","0","0"
"53","紧身衣(40级男)","紧身的皮衣，非常轻便，有不错的防御力","装备后增加防御等人物属性。","40","0","0","111","0","1","60304","1","2","20249","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10438","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","40000","0","0","0","0","0","0"
"54","钢甲(50级男)","用精钢制成的铠甲，防御能力较强","装备后增加防御等人物属性。","50","0","0","111","0","1","60305","1","2","20250","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10439","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","50000","0","0","0","0","0","0"
"55","夜魔披风(60级男)","来自阴间的披风，隐隐透出神秘的幽冥气息","装备后增加防御等人物属性。","60","0","0","111","0","1","60306","1","2","20251","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10440","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","60000","0","0","0","0","0","0"
"56","龙骨甲(70级男)","以龙骨制成的宝甲，有惊人的防御力","装备后增加防御等人物属性。","70","0","0","111","0","1","60307","1","2","20252","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10441","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","70000","0","0","0","0","0","0"
"57","死亡斗篷(80级男)","魔王妖王梦寐以求的防具，非常有价值","装备后增加防御等人物属性。","80","0","0","111","0","1","60308","1","2","20253","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10442","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","80000","0","0","0","0","0","0"
"58","神谕披风(90级男)","受到神谕祝福的银色披风，带有灵动之气","装备后增加防御等人物属性。","90","0","0","111","0","1","60309","1","2","20254","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10443","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","90000","0","0","0","0","0","0"
"59","珊瑚玉衣(100级男)","相传为龙王所用铠甲，穿上后能获得仙界的庇护。","装备后增加防御等人物属性。","100","0","0","111","0","1","60318","1","2","20255","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10444","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","100000","0","0","0","0","0","0"
"60","金蚕披风(110级男)","由千年玉桑上的金蚕吐丝为材料缝制而成的衣甲，有极强的韧性。","装备后增加防御等人物属性。","110","0","0","111","0","1","60311","1","2","20256","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10445","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","110000","0","0","0","0","0","0"
"61","乾坤护心甲(120级男)","为道教流传的宝物，内有八卦乾坤玄机，能抵御极强的伤害。","装备后增加防御等人物属性。","120","0","0","111","0","1","60312","1","2","20257","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10446","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","120000","0","0","0","0","0","0"
"62","蝉翼金丝甲(130级男)","月宫桂树上的灵蝉身上的蝉翼辅以金丝编织而成的铠甲。绝非寻常仙家之物。","装备后增加防御等人物属性。","130","0","0","111","0","1","60313","1","2","20258","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10447","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","130000","0","0","0","0","0","0"
"63","金丝鱼鳞甲(140级男)","水神遗留之物。时隔千年，依然充满着灵气。","装备后增加防御等人物属性。","140","0","0","111","0","1","60314","1","2","20259","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10448","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","140000","0","0","0","0","0","0"
"64","紫金磐龙甲(150级男)","相传为黄帝的遗物。紫金磐龙，四周散发着神奇的力量。","装备后增加防御等人物属性。","150","0","0","111","0","1","60315","1","2","20260","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10449","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","150000","0","0","0","0","0","0"
