"Mix_ProductID","Mix_ProductName","Mix_ProductDescription","Mix_ProductFunctionDes","Mix_skillLv","Mix_LiveSkllID","Mix_LiveSkllLV","Mix_ProductType","Mix_Quality","Mix_Materials01_Switch","Mix_Materials01","Mix_NumOfMaterials01","Mix_Materials02_Switch","Mix_Materials02","Mix_NumOfMaterials02","Mix_Materials03_Switch","Mix_Materials03","Mix_NumOfMaterials03","Mix_Materials04_Switch","Mix_Materials04","Mix_NumOfMaterials04","Mix_Materials05_Switch","Mix_Materials05","Mix_NumOfMaterials05","Mix_Materials06_Switch","Mix_Materials06","Mix_NumOfMaterials06","Mix_Materials07_Switch","Mix_Materials07","Mix_NumOfMaterials07","Mix_Materials08_Switch","Mix_Materials08","Mix_NumOfMaterials08","Mix_Output01","Mix_Output01_Number","Mix_Output02","Mix_Output02_Number","Mix_Output03","Mix_Output03_Number","Mix_Output04","Mix_Output04_Number","Mix_Output05","Mix_Output05_Number","Mix_Output06_EpicWeapon01","Mix_Output06_Number","Mix_Output07_EpicWeapon02","Mix_Output07_Number","Mix_Addon01","Mix_Addon02","Mix_Addon03","Mix_Addon04","Mix_Addon05","Mix_Addon06","Mix_Addon07","Mix_Addon08","Mix_Addon09","Mix_Addon10","Mix_Addon_Base","Mix_ConsumeTime","Mix_LUA","Mix_ConsumeType01","Mix_ConsumeAmount01","Mix_ConsumeType02","Mix_ConsumeAmount02","Mix_ConsumeType03","Mix_ConsumeAmount03","Mix_ConsumeType04","Mix_ConsumeAmount04"
"11","滚龙袍(110级男)","上面以苏锦、金丝绣着各种美丽的图案，金光闪闪，结实大气。","装备后增加防御等人物属性。","110","0","0","111","0","1","41210","1","4","51570","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20441","1","20442","1","20443","1","20444","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","11000","1","40","0","0","0","0"
"12","锦缎羊皮袄(120级男)","以锦缎绣边的羊皮棉袄，做工精细，带着一丝富贵之气。","装备后增加防御等人物属性。","120","0","0","111","0","1","41211","1","4","51571","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20481","1","20482","1","20483","1","20484","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","12000","1","43","0","0","0","0"
"13","白狐皮裘(130级男)","珍贵的白狐皮所做的短裘，毛色光亮纯正，寒冬间更显得暖和。","装备后增加防御等人物属性。","130","0","0","111","0","1","41212","1","4","51571","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20521","1","20522","1","20523","1","20524","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","13000","1","46","0","0","0","0"
"14","金丝甲(140级男)","刀枪不入的金丝甲，武林中人梦寐以求的宝物，具有强大的防护力。","装备后增加防御等人物属性。","140","0","0","111","0","1","41213","1","4","51571","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20561","1","20562","1","20563","1","20564","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","14000","1","49","0","0","0","0"
"15","绣花衣裳(10级女)","一件外面绣着牡丹玫瑰的衣裳，据说能引来蜜蜂。","装备后增加防御等人物属性。","10","0","0","111","0","1","41220","1","4","51560","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21041","1","21042","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","1000","1","10","0","0","0","0"
"16","春衫(20级女)","贴身的春衫，质地很薄，舒适透气。","装备后增加防御等人物属性。","20","0","0","111","0","1","41221","1","4","51561","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21081","1","21082","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","2000","1","13","0","0","0","0"
"17","轻罗衫(30级女)","穿着舒适的丝织衣服，质地轻薄，非常凉快。","装备后增加防御等人物属性。","30","0","0","111","0","1","41222","1","4","51562","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21121","1","21122","1","21123","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","3000","1","16","0","0","0","0"
"18","月白衫(40级女)","一件轻飘飘的月白衫子，女子穿上更显出尘脱俗。","装备后增加防御等人物属性。","40","0","0","111","0","1","41223","1","4","51563","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21161","1","21162","1","21163","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","4000","1","19","0","0","0","0"
"19","胭脂衣(50级女)","红如胭脂，格外惹眼，让人感觉活力十足，年轻女孩最喜欢的衣衫。","装备后增加防御等人物属性。","50","0","0","111","0","1","41224","1","4","51564","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21201","1","21202","1","21203","1","21204","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","5000","1","22","0","0","0","0"
"20","翠绸缎子(60级女)","绣满了白丝小兔的长袍，柔软而华丽，看起来十分活泼可爱。","装备后增加防御等人物属性。","60","0","0","111","0","1","41225","1","4","51565","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21241","1","21242","1","21243","1","21244","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","6000","1","25","0","0","0","0"
"21","连衣长裙(70级女)","苹果绿色连身长裙，剪裁得体，将女子曼妙的身材修饰得恰到好处。","装备后增加防御等人物属性。","70","0","0","111","0","1","41226","1","4","51566","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21281","1","21282","1","21283","1","21284","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","7000","1","28","0","0","0","0"
"22","百折湘裙(80级女)","曳地的百折湘裙，质料高贵，手工精致，有较大的防护作用。","装备后增加防御等人物属性。","80","0","0","111","0","1","41227","1","4","51567","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21321","1","21322","1","21323","1","21324","1","21325","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","8000","1","31","0","0","0","0"
"23","花绸长裙(90级女)","用上等花绸制成的长裙，上面绣着精细的花纹。","装备后增加防御等人物属性。","90","0","0","111","0","1","41228","1","4","51568","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21361","1","21362","1","21363","1","21364","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","9000","1","34","0","0","0","0"
"24","百榴长裙(100级女)","紧身而柔软，就像一道重重的帘幕，有较大的防护作用。","装备后增加防御等人物属性。","100","0","0","111","0","1","41229","1","4","51569","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21401","1","21402","1","21403","1","21404","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","10000","1","37","0","0","0","0"
"25","紫罗袍(110级女)","价值千金的紫罗袍，华贵大方，有很强的防护作用。","装备后增加防御等人物属性。","110","0","0","111","0","1","41230","1","4","51570","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21441","1","21442","1","21443","1","21444","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","11000","1","40","0","0","0","0"
"26","紫罗兰长袍(120级女)","绣着许多紫罗兰花式样的轻袍，有极强的防护作用。","装备后增加防御等人物属性。","120","0","0","111","0","1","41231","1","4","51571","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21481","1","21482","1","21483","1","21484","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","12000","1","43","0","0","0","0"
"27","彩蝶羽衣(130级女)","珍稀异禽的的羽毛所做的衣服，颜色绚烂，经常吸引彩蝶围绕。","装备后增加防御等人物属性。","130","0","0","111","0","1","41232","1","4","51571","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21521","1","21522","1","21523","1","21524","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","13000","1","46","0","0","0","0"
"28","五花裘(140级女)","用上等花貂制成，抗寒性高，冬暖夏凉，宫中不可多得的珍宝。","装备后增加防御等人物属性。","140","0","0","111","0","1","41233","1","4","51571","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21561","1","21562","1","21563","1","21564","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","14000","1","49","0","0","0","0"
"29","文士方巾(10级男)","文人书生常戴之物，干净朴素，暗合中庸之道。","装备后增加生命和防御等人物属性。","10","0","0","110","0","1","41240","1","4","51560","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22041","1","22042","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","1000","1","10","0","0","0","0"
"30","笠帽(20级男)","圆圆的斗笠，一块纱布垂下来，只能隐隐看见人的面孔。","装备后增加生命和防御等人物属性。","20","0","0","110","0","1","41241","1","4","51561","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22081","1","22082","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","2000","1","13","0","0","0","0"
"31","雪笠(30级男)","宽边的雪笠，不但可以抗雪，还能防风。","装备后增加生命和防御等人物属性。","30","0","0","110","0","1","41242","1","4","51562","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22121","1","22122","1","22123","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","3000","1","16","0","0","0","0"
"32","范阳毡笠(40级男)","范阳毡笠，厚实的毡布密不透风，保暖防护一举两得。","装备后增加生命和防御等人物属性。","40","0","0","110","0","1","41243","1","4","51563","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22161","1","22162","1","22163","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","4000","1","19","0","0","0","0"
"33","皮帽(50级男)","一顶普普通通的皮帽，非常保暖，柔软舒适，兼具防护功能。","装备后增加生命和防御等人物属性。","50","0","0","110","0","1","41244","1","4","51564","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22201","1","22202","1","22203","1","22204","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","5000","1","22","0","0","0","0"
"34","羊皮帽(60级男)","用羊皮制成的帽子，帽子上还有两支山羊角，颇有异域风情。","装备后增加生命和防御等人物属性。","60","0","0","110","0","1","41245","1","4","51565","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22241","1","22242","1","22243","1","22244","1","22245","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","6000","1","25","0","0","0","0"
"35","红缨帽(70级男)","边上插着根红缨的帽子，迎风招展，英姿飒爽。","装备后增加生命和防御等人物属性。","70","0","0","110","0","1","41246","1","4","51566","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22281","1","22282","1","22283","1","22284","1","22285","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","7000","1","28","0","0","0","0"
"36","貂皮帽(80级男)","用上等貂皮制成的帽子，抗寒性高，巧手缝制，美观耐用。","装备后增加生命和防御等人物属性。","80","0","0","110","0","1","41247","1","4","51567","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22321","1","22322","1","22323","1","22324","1","22325","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","8000","1","31","0","0","0","0"
"37","皮风帽(90级男)","一顶皮风帽，防风抗寒，非常保暖。","装备后增加生命和防御等人物属性。","90","0","0","110","0","1","41248","1","4","51568","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22361","1","22362","1","22363","1","22364","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","9000","1","34","0","0","0","0"
"38","貂皮风帽(100级男)","珍贵的紫貂皮所做的避风帽子，用料考究做工精细，价值很高。","装备后增加生命和防御等人物属性。","100","0","0","110","0","1","41249","1","4","51569","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22401","1","22402","1","22403","1","22404","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","10000","1","37","0","0","0","0"
"39","玄冠(110级男)","头顶山高高耸起，两边还飘着两条穗带的玄冠。","装备后增加生命和防御等人物属性。","110","0","0","110","0","1","41250","1","4","51570","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22441","1","22442","1","22443","1","22444","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","11000","1","40","0","0","0","0"
"40","星冠(120级男)","星形的头冠，戴上使人神清气爽，黑夜中还能发出微光。","装备后增加生命和防御等人物属性。","120","0","0","110","0","1","41251","1","4","51571","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22481","1","22482","1","22483","1","22484","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","12000","1","43","0","0","0","0"
"41","紫金冠(130级男)","紫金的打造的头冠，镶有各种珠宝玉石，威武中又显华贵。","装备后增加生命和防御等人物属性。","130","0","0","110","0","1","41252","1","4","51571","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22521","1","22522","1","22523","1","22524","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","13000","1","46","0","0","0","0"
"42","白玉黄金冠(140级男)","用白玉、黄金打造而成的高冠，璀璨夺目，王者之气浑然天成。","装备后增加生命和防御等人物属性。","140","0","0","110","0","1","41253","1","4","51571","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22561","1","22562","1","22563","1","22564","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","14000","1","49","0","0","0","0"
"43","束发带(10级女)","丝质的束发带，女子常用之物。","装备后增加生命和防御等人物属性。","10","0","0","110","0","1","41260","1","4","51560","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23041","1","23042","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","1000","1","10","0","0","0","0"
"44","白木簪(20级女)","木头做成的发簪，通体雪白，物美价廉。","装备后增加生命和防御等人物属性。","20","0","0","110","0","1","41261","1","4","51561","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23081","1","23082","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","2000","1","13","0","0","0","0"
"45","银簪(30级女)","以纯银精制的簪子，银光闪闪，很受女孩子的喜爱。","装备后增加生命和防御等人物属性。","30","0","0","110","0","1","41262","1","4","51562","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23121","1","23122","1","23123","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","3000","1","16","0","0","0","0"
"46","金钗(40级女)","以纯金打造的发簪，造价不菲，衬托出主人的雍容华贵。","装备后增加生命和防御等人物属性。","40","0","0","110","0","1","41263","1","4","51563","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23161","1","23162","1","23163","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","4000","1","19","0","0","0","0"
"47","凤头钗(50级女)","以纯金打造的发簪，因簪头为凤头模样而得名，看上去活灵活现。","装备后增加生命和防御等人物属性。","50","0","0","110","0","1","41264","1","4","51564","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23201","1","23202","1","23203","1","23204","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","5000","1","22","0","0","0","0"
"48","云环(60级女)","钗眷高堆的云环，比较高贵的女子饰物。","装备后增加生命和防御等人物属性。","60","0","0","110","0","1","41265","1","4","51565","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23241","1","23242","1","23243","1","23244","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","6000","1","25","0","0","0","0"
"49","珍珠发髻(70级女)","发髻上吊着两粒龙眼大的珍珠,闪闪发光，异常漂亮。","装备后增加生命和防御等人物属性。","70","0","0","110","0","1","41266","1","4","51566","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23281","1","23282","1","23283","1","23284","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","7000","1","28","0","0","0","0"
"50","珠凤钗(80级女)","金钗钗头雕成珠凤模样，珍贵的物品，有不错的防护作用。","装备后增加生命和防御等人物属性。","80","0","0","110","0","1","41267","1","4","51567","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23321","1","23322","1","23323","1","23324","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","8000","1","31","0","0","0","0"
"51","紫玉钗(90级女)","以上等紫玉做成的发钗，珍贵的女子饰品，有较强防护作用。","装备后增加生命和防御等人物属性。","90","0","0","110","0","1","41268","1","4","51568","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23361","1","23362","1","23363","1","23364","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","9000","1","34","0","0","0","0"
"52","凤冠(100级女)","整个头冠呈凤凰展翅一样，非常漂亮的头冠。","装备后增加生命和防御等人物属性。","100","0","0","110","0","1","41269","1","4","51569","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23401","1","23402","1","23403","1","23404","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","10000","1","37","0","0","0","0"
"53","红缨金冠(110级女)","冠上有朵红缨在随风摇动，英姿勃发中又透出一股灵动。","装备后增加生命和防御等人物属性。","110","0","0","110","0","1","41270","1","4","51570","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23441","1","23442","1","23443","1","23444","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","11000","1","40","0","0","0","0"
"54","珍珠顶冠(120级女)","以紫缎为底，镶嵌着龙眼珍珠的顶冠，华美异常。","装备后增加生命和防御等人物属性。","120","0","0","110","0","1","41271","1","4","51571","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23481","1","23482","1","23483","1","23484","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","12000","1","43","0","0","0","0"
"55","杨妃堕马发髻(130级女)","最时麾的杨妃堕马发髻，显得雍容华贵，美丽大方，防护能力高。","装备后增加生命和防御等人物属性。","130","0","0","110","0","1","41272","1","4","51571","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23521","1","23522","1","23523","1","23524","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","13000","1","46","0","0","0","0"
"56","上古衣冠(140级女)","庄严华丽的上古衣冠，颇具皇廷后妃之风，传说乃娥皇所用之物。","装备后增加生命和防御等人物属性。","140","0","0","110","0","1","41273","1","4","51571","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23561","1","23562","1","23563","1","23564","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","14000","1","49","0","0","0","0"
"57","麻鞋(10级)","一双破旧的麻鞋，虽然很旧了，但穿着舒服，透气凉爽。","装备后增加防御、闪避和速度等人物属性。","10","0","0","112","0","1","41280","1","4","51580","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24041","1","24042","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","1000","1","10","0","0","0","0"
"58","灰布鞋(20级)","破旧的灰布鞋，乡下农妇缝制，虽然不大好看，但也还算实用。","装备后增加防御、闪避和速度等人物属性。","20","0","0","112","0","1","41281","1","4","51581","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24081","1","24082","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","2000","1","13","0","0","0","0"
"59","多耳麻鞋(30级)","鞋帮子上比平常麻鞋多了几个耳孔，穿入绳带，更显舒适。","装备后增加防御、闪避和速度等人物属性。","30","0","0","112","0","1","41282","1","4","51582","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24121","1","24122","1","24123","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","3000","1","16","0","0","0","0"
"60","钉鞋(40级)","一双钉鞋，正如其名，再滑的地面也能牢牢抓紧。","装备后增加防御、闪避和速度等人物属性。","40","0","0","112","0","1","41283","1","4","51583","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24161","1","24162","1","24163","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","4000","1","19","0","0","0","0"
"61","黄牛皮靴(50级)","黄色的牛皮鞋，用料精挑细选，缝制水平高超，非常结实耐用。","装备后增加防御、闪避和速度等人物属性。","50","0","0","112","0","1","41284","1","4","51584","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24201","1","24202","1","24203","1","24204","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","5000","1","22","0","0","0","0"
"62","箭靴(60级)","看似普通的一双鞋，鞋头上却附有利刃，暗藏杀招。","装备后增加防御、闪避和速度等人物属性。","60","0","0","112","0","1","41285","1","4","51585","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24241","1","24242","1","24243","1","24244","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","6000","1","25","0","0","0","0"
